Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-108943,2022-11-04,CUST-5237,Customer 5237,East,Office Supplies,Storage,597.55,6,0.03,72.31
ORD-108944,2023-01-09,CUST-8868,Customer 8868,North,Furniture,Chairs,1711.55,2,0.19,322.7
ORD-108945,2022-01-09,CUST-5327,Customer 5327,West,Office Supplies,Binders,1086.98,6,0.16,84.1
ORD-108946,2023-03-20,CUST-1440,Customer 1440,West,Furniture,Bookcases,1560.18,6,0.02,369.79
ORD-108947,2022-04-23,CUST-6376,Customer 6376,South,Technology,Copiers,12243.11,6,0.12,2414.31
ORD-108948,2022-07-24,CUST-1747,Customer 1747,North,Office Supplies,Binders,1221.55,6,0.08,182.86
ORD-108949,2023-02-09,CUST-5065,Customer 5065,North,Technology,Machines,3801.42,2,0.04,1224.84
ORD-108950,2023-11-29,CUST-5484,Customer 5484,South,Furniture,Furnishings,2565.68,3,0.11,611.98
ORD-108951,2022-07-16,CUST-5328,Customer 5328,North,Furniture,Tables,6504.01,6,0.06,1176.46
ORD-108952,2022-04-25,CUST-8997,Customer 8997,West,Furniture,Furnishings,1878.64,3,0.1,71.26
ORD-108953,2022-05-01,CUST-4099,Customer 4099,West,Furniture,Furnishings,1200.67,1,0.0,268.33
ORD-108954,2023-10-15,CUST-4707,Customer 4707,South,Technology,Phones,10540.05,4,0.02,1142.61
ORD-108955,2022-03-06,CUST-7085,Customer 7085,West,Technology,Accessories,2317.15,2,0.07,693.09
ORD-108956,2022-10-03,CUST-4326,Customer 4326,South,Furniture,Chairs,341.77,2,0.12,53.44
ORD-108957,2022-08-27,CUST-4745,Customer 4745,West,Office Supplies,Storage,99.67,4,0.16,17.52
ORD-108958,2022-10-29,CUST-6524,Customer 6524,West,Office Supplies,Storage,64.24,3,0.13,3.46
ORD-108959,2023-01-27,CUST-6715,Customer 6715,North,Technology,Machines,7765.44,6,0.0,2629.15
ORD-108960,2023-06-06,CUST-7081,Customer 7081,East,Technology,Copiers,205.56,3,0.1,46.59
ORD-108961,2023-01-04,CUST-3353,Customer 3353,South,Technology,Phones,9922.28,7,0.06,838.46
ORD-108962,2022-08-21,CUST-3887,Customer 3887,West,Technology,Phones,18277.68,7,0.09,2706.78
ORD-108963,2022-07-14,CUST-5249,Customer 5249,East,Furniture,Tables,2351.65,5,0.02,410.92
ORD-108964,2022-01-12,CUST-2251,Customer 2251,North,Office Supplies,Binders,454.66,3,0.03,139.13
ORD-108965,2023-11-20,CUST-8737,Customer 8737,North,Technology,Copiers,14371.71,5,0.08,2310.38
ORD-108966,2022-06-26,CUST-2500,Customer 2500,South,Furniture,Tables,7500.89,7,0.23,837.89
ORD-108967,2022-08-05,CUST-5073,Customer 5073,West,Office Supplies,Paper,605.59,3,0.13,147.54
ORD-108968,2022-01-11,CUST-5067,Customer 5067,East,Office Supplies,Art,393.95,2,0.1,57.45
ORD-108969,2023-03-22,CUST-3256,Customer 3256,East,Technology,Copiers,6866.29,7,0.11,1518.5
ORD-108970,2023-09-22,CUST-6647,Customer 6647,West,Technology,Machines,304.04,2,0.05,21.14
ORD-108971,2022-06-13,CUST-3520,Customer 3520,South,Technology,Copiers,5698.76,3,0.13,-11.75
ORD-108972,2023-07-05,CUST-1045,Customer 1045,West,Technology,Copiers,1793.45,3,0.13,362.95
ORD-108973,2022-02-22,CUST-3901,Customer 3901,North,Technology,Accessories,5931.49,5,0.17,940.38
ORD-108974,2022-08-06,CUST-5633,Customer 5633,West,Furniture,Bookcases,2620.73,5,0.19,366.33
ORD-108975,2023-12-19,CUST-2344,Customer 2344,North,Office Supplies,Binders,900.88,6,0.15,28.69
ORD-108976,2022-12-26,CUST-7121,Customer 7121,North,Technology,Accessories,3761.12,2,0.05,713.76
ORD-108977,2023-01-20,CUST-9062,Customer 9062,South,Technology,Accessories,1595.21,2,0.11,201.59
ORD-108978,2022-02-25,CUST-4889,Customer 4889,East,Office Supplies,Art,284.48,5,0.0,59.97
ORD-108979,2022-04-28,CUST-5796,Customer 5796,West,Technology,Machines,2363.64,1,0.06,612.12
ORD-108980,2022-09-10,CUST-7741,Customer 7741,North,Office Supplies,Paper,275.99,6,0.07,65.45
ORD-108981,2022-06-29,CUST-2212,Customer 2212,North,Technology,Phones,10501.88,6,0.07,2383.52
ORD-108982,2023-02-19,CUST-2102,Customer 2102,West,Technology,Accessories,6318.82,3,0.08,1020.72
ORD-108983,2022-08-23,CUST-6144,Customer 6144,North,Office Supplies,Paper,44.11,2,0.13,3.86
ORD-108984,2023-12-09,CUST-3247,Customer 3247,East,Office Supplies,Art,165.42,1,0.0,23.13
ORD-108985,2022-03-21,CUST-3203,Customer 3203,East,Office Supplies,Paper,209.12,1,0.16,44.72
ORD-108986,2023-10-09,CUST-1635,Customer 1635,North,Office Supplies,Binders,290.82,4,0.1,31.48
ORD-108987,2022-01-22,CUST-7643,Customer 7643,South,Technology,Copiers,3541.38,2,0.1,233.61
ORD-108988,2023-04-22,CUST-1991,Customer 1991,West,Office Supplies,Storage,196.46,3,0.07,40.45
ORD-108989,2023-03-16,CUST-2846,Customer 2846,South,Technology,Copiers,1909.47,1,0.04,483.17
ORD-108990,2023-07-24,CUST-9539,Customer 9539,South,Furniture,Tables,5661.75,6,0.23,-746.54
ORD-108991,2022-04-03,CUST-6253,Customer 6253,East,Office Supplies,Paper,102.88,2,0.28,-6.98
ORD-108992,2022-07-11,CUST-1803,Customer 1803,North,Office Supplies,Art,35.11,1,0.08,5.23
ORD-108993,2022-04-13,CUST-6446,Customer 6446,South,Furniture,Chairs,2174.58,4,0.19,101.79
ORD-108994,2023-01-31,CUST-8979,Customer 8979,South,Furniture,Tables,743.42,5,0.12,117.62
ORD-108995,2022-01-07,CUST-2237,Customer 2237,East,Furniture,Chairs,1240.25,5,0.18,-52.14
ORD-108996,2023-10-02,CUST-3169,Customer 3169,North,Office Supplies,Binders,798.02,6,0.24,-117.4
ORD-108997,2023-07-21,CUST-4808,Customer 4808,East,Furniture,Bookcases,1792.44,2,0.22,10.44
ORD-108998,2022-08-19,CUST-9028,Customer 9028,West,Office Supplies,Paper,329.49,5,0.18,-1.68
ORD-108999,2023-07-28,CUST-8995,Customer 8995,West,Technology,Machines,5573.28,7,0.15,496.35
ORD-109000,2022-08-28,CUST-5271,Customer 5271,South,Technology,Accessories,3357.21,5,0.09,516.49
ORD-109001,2022-03-31,CUST-2580,Customer 2580,South,Technology,Accessories,4626.82,3,0.06,694.32
ORD-109002,2022-08-20,CUST-3392,Customer 3392,East,Office Supplies,Storage,1204.21,6,0.09,204.02
ORD-109003,2023-04-02,CUST-8484,Customer 8484,West,Office Supplies,Art,155.1,1,0.24,7.6
ORD-109004,2022-08-21,CUST-3612,Customer 3612,North,Furniture,Chairs,956.34,1,0.15,62.23
ORD-109005,2022-12-20,CUST-5567,Customer 5567,West,Furniture,Bookcases,3660.79,3,0.0,939.36
ORD-109006,2022-11-29,CUST-1034,Customer 1034,West,Office Supplies,Art,100.41,6,0.12,1.33
ORD-109007,2023-03-15,CUST-8804,Customer 8804,West,Furniture,Bookcases,2289.12,2,0.1,398.72
ORD-109008,2023-01-10,CUST-9562,Customer 9562,North,Office Supplies,Storage,33.41,2,0.16,-0.33
ORD-109009,2022-10-19,CUST-6541,Customer 6541,North,Office Supplies,Paper,297.4,2,0.05,61.63
ORD-109010,2022-12-11,CUST-3766,Customer 3766,East,Office Supplies,Art,780.66,7,0.17,153.97
ORD-109011,2023-10-26,CUST-2339,Customer 2339,East,Office Supplies,Storage,601.07,3,0.06,145.94
ORD-109012,2023-03-04,CUST-4242,Customer 4242,South,Office Supplies,Paper,60.12,1,0.0,18.68
ORD-109013,2023-10-19,CUST-3051,Customer 3051,West,Office Supplies,Art,307.96,3,0.07,51.46
ORD-109014,2022-05-10,CUST-2819,Customer 2819,South,Office Supplies,Binders,752.03,6,0.2,66.65
ORD-109015,2022-05-21,CUST-7891,Customer 7891,West,Technology,Machines,10065.24,5,0.0,2705.32
ORD-109016,2023-02-19,CUST-9375,Customer 9375,North,Technology,Machines,2783.07,2,0.06,216.82
ORD-109017,2022-04-03,CUST-8088,Customer 8088,North,Technology,Machines,10341.18,4,0.1,1595.82
ORD-109018,2023-09-18,CUST-3419,Customer 3419,North,Furniture,Tables,2355.95,2,0.13,367.76
ORD-109019,2022-10-11,CUST-9957,Customer 9957,West,Technology,Phones,17278.95,6,0.01,3826.64
ORD-109020,2023-10-17,CUST-9090,Customer 9090,West,Office Supplies,Art,167.22,1,0.12,10.89
ORD-109021,2022-08-11,CUST-4790,Customer 4790,West,Furniture,Tables,4038.32,3,0.15,694.11
ORD-109022,2023-04-08,CUST-7724,Customer 7724,West,Office Supplies,Binders,1202.76,5,0.01,273.68
ORD-109023,2023-06-29,CUST-8664,Customer 8664,East,Furniture,Furnishings,6899.17,6,0.07,1433.87
ORD-109024,2022-10-03,CUST-9693,Customer 9693,West,Technology,Machines,1009.75,1,0.09,80.24
ORD-109025,2023-11-13,CUST-6993,Customer 6993,North,Office Supplies,Storage,149.27,2,0.18,2.1
ORD-109026,2022-05-20,CUST-2210,Customer 2210,South,Office Supplies,Art,449.0,2,0.07,104.72
ORD-109027,2022-12-23,CUST-4141,Customer 4141,West,Office Supplies,Art,75.57,3,0.15,11.16
ORD-109028,2023-12-14,CUST-1444,Customer 1444,North,Furniture,Tables,1242.16,3,0.09,298.17
ORD-109029,2022-01-23,CUST-8792,Customer 8792,East,Furniture,Bookcases,2843.4,5,0.03,274.55
ORD-109030,2022-09-27,CUST-1490,Customer 1490,South,Office Supplies,Art,636.13,4,0.12,77.26
ORD-109031,2023-10-27,CUST-2617,Customer 2617,South,Furniture,Furnishings,4665.85,5,0.2,429.75
ORD-109032,2022-11-29,CUST-7892,Customer 7892,North,Furniture,Bookcases,536.96,1,0.08,151.99
ORD-109033,2022-03-26,CUST-5265,Customer 5265,East,Office Supplies,Storage,439.64,4,0.14,74.13
ORD-109034,2023-09-13,CUST-4785,Customer 4785,South,Office Supplies,Storage,67.02,5,0.12,4.07
ORD-109035,2022-01-31,CUST-3125,Customer 3125,North,Furniture,Bookcases,5126.54,4,0.05,1280.5
ORD-109036,2022-08-28,CUST-8695,Customer 8695,East,Technology,Accessories,22031.04,6,0.05,2480.0
ORD-109037,2022-12-29,CUST-8998,Customer 8998,South,Furniture,Chairs,8678.34,7,0.18,-479.91
ORD-109038,2023-01-24,CUST-5737,Customer 5737,South,Technology,Copiers,3176.47,2,0.05,295.99
ORD-109039,2023-10-15,CUST-8815,Customer 8815,South,Technology,Machines,14140.65,6,0.03,3992.13
ORD-109040,2023-10-30,CUST-2184,Customer 2184,South,Technology,Phones,5016.96,4,0.05,858.86
ORD-109041,2022-10-26,CUST-4102,Customer 4102,East,Office Supplies,Paper,362.71,2,0.13,76.14
ORD-109042,2023-01-06,CUST-4416,Customer 4416,West,Technology,Copiers,4608.91,6,0.11,516.12
ORD-109043,2022-04-09,CUST-3648,Customer 3648,East,Furniture,Bookcases,1553.45,5,0.13,39.3
ORD-109044,2022-02-16,CUST-7684,Customer 7684,South,Office Supplies,Art,747.63,6,0.08,154.62
ORD-109045,2023-02-26,CUST-3440,Customer 3440,East,Furniture,Chairs,1159.4,7,0.19,7.25
ORD-109046,2023-04-25,CUST-2679,Customer 2679,East,Office Supplies,Storage,886.53,7,0.24,115.75
ORD-109047,2023-08-02,CUST-2218,Customer 2218,South,Furniture,Tables,6364.19,5,0.04,2000.72
ORD-109048,2022-03-03,CUST-8659,Customer 8659,East,Furniture,Tables,4290.16,5,0.21,-455.6
ORD-109049,2022-04-19,CUST-8545,Customer 8545,North,Technology,Accessories,219.65,1,0.04,40.56
ORD-109050,2023-11-10,CUST-8166,Customer 8166,East,Office Supplies,Art,896.64,5,0.14,180.56
ORD-109051,2023-07-03,CUST-8500,Customer 8500,East,Furniture,Furnishings,407.56,1,0.11,83.2
ORD-109052,2022-04-29,CUST-8943,Customer 8943,East,Office Supplies,Art,619.25,4,0.11,163.67
ORD-109053,2023-08-21,CUST-8115,Customer 8115,South,Technology,Phones,1629.42,1,0.07,218.83
ORD-109054,2023-01-17,CUST-3373,Customer 3373,East,Office Supplies,Storage,583.79,7,0.16,119.33
ORD-109055,2023-01-27,CUST-2427,Customer 2427,West,Technology,Copiers,6796.63,6,0.09,729.44
ORD-109056,2022-02-21,CUST-8084,Customer 8084,South,Office Supplies,Storage,260.66,5,0.23,22.18
ORD-109057,2023-08-26,CUST-6499,Customer 6499,West,Furniture,Bookcases,5558.47,7,0.13,472.71
ORD-109058,2022-10-16,CUST-3124,Customer 3124,North,Office Supplies,Art,615.66,5,0.23,84.42
ORD-109059,2022-12-03,CUST-4865,Customer 4865,North,Technology,Machines,4469.66,7,0.02,914.53
ORD-109060,2022-07-23,CUST-9900,Customer 9900,West,Technology,Accessories,1797.25,5,0.11,154.84
ORD-109061,2022-08-26,CUST-9004,Customer 9004,West,Office Supplies,Art,29.49,4,0.22,0.65
ORD-109062,2023-01-17,CUST-3969,Customer 3969,North,Office Supplies,Paper,1326.77,5,0.0,408.41
ORD-109063,2023-10-29,CUST-7593,Customer 7593,West,Furniture,Bookcases,493.72,1,0.22,1.27
ORD-109064,2022-05-16,CUST-5412,Customer 5412,North,Office Supplies,Binders,242.74,7,0.12,62.83
ORD-109065,2023-02-11,CUST-9010,Customer 9010,North,Office Supplies,Art,46.66,1,0.09,2.93
ORD-109066,2023-05-23,CUST-4171,Customer 4171,West,Furniture,Chairs,4858.75,4,0.02,1057.9
ORD-109067,2022-12-28,CUST-3844,Customer 3844,East,Furniture,Chairs,4016.61,4,0.19,-313.38
ORD-109068,2023-01-16,CUST-8408,Customer 8408,West,Technology,Phones,3866.94,6,0.06,874.24
ORD-109069,2023-07-30,CUST-8961,Customer 8961,North,Technology,Copiers,1135.67,1,0.13,118.71
ORD-109070,2023-09-27,CUST-2375,Customer 2375,West,Office Supplies,Binders,407.37,7,0.16,89.98
ORD-109071,2022-09-11,CUST-7413,Customer 7413,East,Technology,Phones,5175.79,3,0.08,942.54
ORD-109072,2023-04-22,CUST-2831,Customer 2831,North,Technology,Machines,7332.33,4,0.09,1907.88
ORD-109073,2022-04-24,CUST-4788,Customer 4788,East,Office Supplies,Storage,10.15,2,0.2,0.19
ORD-109074,2022-01-20,CUST-9918,Customer 9918,East,Technology,Machines,3051.77,3,0.14,-20.61
ORD-109075,2023-06-12,CUST-4344,Customer 4344,North,Technology,Accessories,6418.94,3,0.0,1943.27
ORD-109076,2022-05-25,CUST-5685,Customer 5685,East,Office Supplies,Storage,855.25,7,0.17,-51.91
ORD-109077,2022-07-27,CUST-2786,Customer 2786,East,Technology,Machines,4022.15,2,0.1,586.03
ORD-109078,2023-06-15,CUST-2122,Customer 2122,West,Furniture,Bookcases,5795.79,5,0.07,1044.32
ORD-109079,2023-01-11,CUST-8355,Customer 8355,North,Furniture,Tables,6097.7,6,0.12,213.38
ORD-109080,2023-05-19,CUST-5273,Customer 5273,South,Furniture,Chairs,3880.97,7,0.11,732.23
ORD-109081,2022-06-15,CUST-6882,Customer 6882,East,Technology,Phones,2749.39,1,0.07,817.33
ORD-109082,2023-07-04,CUST-9808,Customer 9808,North,Office Supplies,Paper,188.24,7,0.12,9.25
ORD-109083,2022-06-30,CUST-3350,Customer 3350,East,Furniture,Tables,495.2,1,0.11,45.13
ORD-109084,2023-09-09,CUST-2045,Customer 2045,South,Office Supplies,Storage,113.37,1,0.09,19.32
ORD-109085,2023-09-04,CUST-7506,Customer 7506,East,Office Supplies,Art,108.48,1,0.06,14.67
ORD-109086,2023-08-25,CUST-4895,Customer 4895,West,Technology,Copiers,632.36,5,0.07,69.83
ORD-109087,2023-03-20,CUST-3686,Customer 3686,South,Technology,Copiers,11196.12,5,0.09,1033.57
ORD-109088,2022-11-28,CUST-8676,Customer 8676,South,Furniture,Furnishings,618.13,1,0.1,99.62
ORD-109089,2023-05-18,CUST-6469,Customer 6469,East,Technology,Phones,7927.84,4,0.1,1953.79
ORD-109090,2022-03-20,CUST-6285,Customer 6285,West,Technology,Accessories,133.35,1,0.11,9.65
ORD-109091,2023-08-08,CUST-4998,Customer 4998,East,Furniture,Bookcases,2650.54,3,0.11,686.79
ORD-109092,2023-11-19,CUST-7799,Customer 7799,North,Furniture,Furnishings,315.22,2,0.1,24.05
ORD-109093,2023-01-31,CUST-7071,Customer 7071,South,Furniture,Furnishings,1760.83,7,0.14,395.58
ORD-109094,2023-08-31,CUST-2700,Customer 2700,South,Technology,Phones,9981.69,7,0.14,673.34
ORD-109095,2022-04-13,CUST-5222,Customer 5222,West,Office Supplies,Storage,353.12,2,0.07,77.32
ORD-109096,2023-02-06,CUST-4332,Customer 4332,South,Technology,Accessories,1406.22,1,0.05,430.1
ORD-109097,2022-08-12,CUST-4532,Customer 4532,South,Technology,Phones,8169.1,5,0.08,694.66
ORD-109098,2023-06-02,CUST-4502,Customer 4502,South,Office Supplies,Storage,678.37,6,0.1,94.02
ORD-109099,2023-09-26,CUST-8890,Customer 8890,West,Office Supplies,Storage,110.3,4,0.13,6.87
ORD-109100,2022-08-24,CUST-2220,Customer 2220,West,Office Supplies,Paper,172.54,5,0.3,6.57
ORD-109101,2023-03-03,CUST-1537,Customer 1537,East,Furniture,Furnishings,1215.25,6,0.04,293.89
ORD-109102,2022-04-26,CUST-1702,Customer 1702,South,Office Supplies,Binders,61.61,1,0.18,-0.72
ORD-109103,2022-06-12,CUST-4584,Customer 4584,South,Office Supplies,Paper,713.4,5,0.06,197.14
ORD-109104,2022-08-14,CUST-6687,Customer 6687,South,Office Supplies,Paper,483.92,3,0.01,90.39
ORD-109105,2022-08-18,CUST-6171,Customer 6171,North,Technology,Machines,1958.56,5,0.05,542.97
ORD-109106,2022-07-01,CUST-1942,Customer 1942,West,Technology,Copiers,1619.76,2,0.05,484.48
ORD-109107,2022-09-06,CUST-4275,Customer 4275,North,Technology,Machines,3207.73,6,0.07,180.54
ORD-109108,2022-11-14,CUST-6852,Customer 6852,North,Technology,Phones,13808.1,5,0.09,1153.25
ORD-109109,2022-07-29,CUST-7789,Customer 7789,South,Furniture,Chairs,1769.22,3,0.01,383.81
ORD-109110,2023-10-18,CUST-7035,Customer 7035,South,Furniture,Bookcases,3110.42,4,0.19,-99.61
ORD-109111,2023-01-27,CUST-5085,Customer 5085,North,Office Supplies,Binders,224.22,3,0.1,10.0
ORD-109112,2022-04-06,CUST-6983,Customer 6983,East,Technology,Phones,2215.09,1,0.11,294.88
ORD-109113,2022-03-27,CUST-8335,Customer 8335,West,Office Supplies,Paper,26.12,4,0.13,5.8
ORD-109114,2023-02-19,CUST-7349,Customer 7349,South,Office Supplies,Art,650.31,3,0.14,113.44
ORD-109115,2023-01-29,CUST-9917,Customer 9917,South,Technology,Copiers,3269.97,5,0.02,974.31
ORD-109116,2023-11-27,CUST-7366,Customer 7366,East,Technology,Accessories,5137.51,3,0.0,647.55
ORD-109117,2023-09-25,CUST-9518,Customer 9518,North,Office Supplies,Paper,445.68,3,0.14,42.76
ORD-109118,2023-05-16,CUST-7496,Customer 7496,South,Furniture,Bookcases,5961.09,5,0.07,626.29
ORD-109119,2023-08-27,CUST-3873,Customer 3873,East,Office Supplies,Binders,349.23,4,0.11,16.08
ORD-109120,2023-08-05,CUST-8726,Customer 8726,West,Furniture,Furnishings,3367.0,7,0.26,170.2
ORD-109121,2022-05-13,CUST-4705,Customer 4705,East,Office Supplies,Storage,84.47,2,0.18,16.39
ORD-109122,2023-10-11,CUST-8052,Customer 8052,West,Technology,Phones,3802.36,4,0.09,200.24
ORD-109123,2022-11-10,CUST-3173,Customer 3173,East,Office Supplies,Storage,827.55,4,0.07,108.21
ORD-109124,2023-11-30,CUST-7834,Customer 7834,West,Office Supplies,Binders,264.71,6,0.16,32.83
ORD-109125,2022-08-09,CUST-3126,Customer 3126,East,Furniture,Bookcases,4454.16,3,0.08,1056.91
ORD-109126,2023-03-14,CUST-6761,Customer 6761,West,Furniture,Furnishings,3927.47,3,0.12,108.94
ORD-109127,2022-02-15,CUST-2721,Customer 2721,South,Furniture,Tables,5455.62,5,0.06,533.22
ORD-109128,2022-07-11,CUST-5014,Customer 5014,South,Office Supplies,Paper,376.8,2,0.11,40.25
ORD-109129,2023-06-04,CUST-5710,Customer 5710,East,Office Supplies,Storage,367.32,4,0.23,-6.72
ORD-109130,2023-01-14,CUST-8997,Customer 8997,South,Furniture,Tables,3778.5,6,0.16,597.82
ORD-109131,2023-11-22,CUST-5178,Customer 5178,South,Furniture,Tables,2122.51,6,0.01,664.44
ORD-109132,2022-11-30,CUST-7772,Customer 7772,West,Furniture,Bookcases,696.32,5,0.19,-10.49
ORD-109133,2022-02-08,CUST-8471,Customer 8471,North,Office Supplies,Binders,1283.11,6,0.11,222.08
ORD-109134,2022-10-20,CUST-2520,Customer 2520,North,Office Supplies,Binders,396.08,6,0.2,4.94
ORD-109135,2023-11-21,CUST-6240,Customer 6240,South,Furniture,Tables,1886.25,3,0.13,119.61
ORD-109136,2022-06-11,CUST-4795,Customer 4795,South,Technology,Phones,9223.02,5,0.1,2041.68
ORD-109137,2022-11-27,CUST-9720,Customer 9720,East,Technology,Copiers,12538.46,6,0.08,1481.13
ORD-109138,2022-04-14,CUST-2795,Customer 2795,East,Furniture,Chairs,1075.82,1,0.12,204.68
ORD-109139,2022-06-10,CUST-5399,Customer 5399,East,Furniture,Bookcases,977.16,4,0.12,147.61
ORD-109140,2023-09-27,CUST-7439,Customer 7439,East,Office Supplies,Binders,432.93,6,0.0,140.82
ORD-109141,2022-02-23,CUST-5421,Customer 5421,South,Technology,Copiers,4239.83,4,0.03,1017.86
ORD-109142,2022-02-03,CUST-4242,Customer 4242,North,Furniture,Bookcases,919.49,1,0.17,64.42
ORD-109143,2022-08-30,CUST-5393,Customer 5393,East,Technology,Phones,1346.84,3,0.13,261.16
ORD-109144,2022-04-23,CUST-5238,Customer 5238,West,Technology,Phones,3531.63,4,0.18,375.59
ORD-109145,2022-11-14,CUST-9040,Customer 9040,East,Furniture,Tables,3946.47,3,0.06,301.13
ORD-109146,2022-01-23,CUST-7574,Customer 7574,North,Office Supplies,Storage,133.68,1,0.12,31.51
ORD-109147,2023-07-12,CUST-6465,Customer 6465,North,Technology,Accessories,18413.81,7,0.09,3449.58
ORD-109148,2023-10-09,CUST-8004,Customer 8004,North,Office Supplies,Paper,8.77,2,0.17,1.26
ORD-109149,2022-04-28,CUST-7565,Customer 7565,South,Office Supplies,Paper,39.11,7,0.01,9.52
ORD-109150,2023-12-02,CUST-6650,Customer 6650,South,Office Supplies,Paper,457.59,7,0.07,28.73
ORD-109151,2023-10-05,CUST-2701,Customer 2701,South,Office Supplies,Binders,1112.04,7,0.1,107.74
ORD-109152,2022-07-31,CUST-8975,Customer 8975,North,Technology,Accessories,5703.28,3,0.07,841.35
ORD-109153,2023-02-22,CUST-1880,Customer 1880,South,Furniture,Tables,5753.34,5,0.12,778.72
ORD-109154,2022-04-23,CUST-4005,Customer 4005,South,Office Supplies,Paper,427.58,3,0.12,78.5
ORD-109155,2022-02-13,CUST-3910,Customer 3910,South,Office Supplies,Paper,591.56,6,0.13,41.65
ORD-109156,2022-05-08,CUST-7215,Customer 7215,North,Furniture,Chairs,3481.88,4,0.17,355.24
ORD-109157,2022-06-07,CUST-9513,Customer 9513,West,Technology,Copiers,5071.55,3,0.1,1390.1
ORD-109158,2023-01-29,CUST-3283,Customer 3283,North,Furniture,Bookcases,4513.55,6,0.14,1030.04
ORD-109159,2023-05-27,CUST-7494,Customer 7494,North,Technology,Accessories,2252.64,7,0.05,273.79
ORD-109160,2022-02-14,CUST-1241,Customer 1241,East,Furniture,Bookcases,5165.9,4,0.07,749.14
ORD-109161,2022-04-18,CUST-4987,Customer 4987,South,Office Supplies,Binders,360.16,4,0.02,113.84
ORD-109162,2022-08-07,CUST-2443,Customer 2443,North,Furniture,Furnishings,2103.26,3,0.1,248.75
ORD-109163,2023-03-19,CUST-5767,Customer 5767,North,Office Supplies,Art,255.68,4,0.17,-7.19
ORD-109164,2022-11-11,CUST-5722,Customer 5722,East,Technology,Machines,2387.28,3,0.05,381.07
ORD-109165,2022-06-26,CUST-5033,Customer 5033,North,Office Supplies,Art,451.43,2,0.06,31.58
ORD-109166,2022-08-16,CUST-6926,Customer 6926,South,Technology,Accessories,18112.97,7,0.0,4763.04
ORD-109167,2023-12-04,CUST-6783,Customer 6783,East,Office Supplies,Art,139.06,2,0.24,-5.11
ORD-109168,2023-11-03,CUST-5441,Customer 5441,West,Technology,Phones,11442.1,5,0.04,3625.38
ORD-109169,2022-09-24,CUST-7251,Customer 7251,East,Furniture,Chairs,807.09,4,0.13,4.76
ORD-109170,2023-01-14,CUST-2612,Customer 2612,East,Office Supplies,Paper,819.1,5,0.02,152.27
ORD-109171,2023-05-04,CUST-1709,Customer 1709,West,Furniture,Tables,4246.02,5,0.07,1094.4
ORD-109172,2023-12-03,CUST-1492,Customer 1492,East,Furniture,Chairs,3449.62,4,0.22,357.49
ORD-109173,2023-11-18,CUST-5236,Customer 5236,South,Furniture,Bookcases,2485.49,3,0.12,189.99
ORD-109174,2022-10-17,CUST-3735,Customer 3735,South,Furniture,Bookcases,3498.9,5,0.09,523.3
ORD-109175,2022-12-23,CUST-8000,Customer 8000,West,Office Supplies,Paper,798.07,5,0.27,-147.13
ORD-109176,2023-10-19,CUST-3272,Customer 3272,East,Furniture,Chairs,1355.23,6,0.24,-100.39
ORD-109177,2022-07-23,CUST-3425,Customer 3425,South,Furniture,Chairs,4680.16,7,0.16,1068.06
ORD-109178,2022-08-01,CUST-3834,Customer 3834,East,Office Supplies,Paper,253.12,6,0.23,18.76
ORD-109179,2023-07-06,CUST-4510,Customer 4510,East,Office Supplies,Storage,86.56,3,0.05,17.34
ORD-109180,2022-11-19,CUST-5170,Customer 5170,West,Office Supplies,Art,147.09,3,0.03,32.15
ORD-109181,2023-08-17,CUST-1681,Customer 1681,West,Furniture,Chairs,4579.16,4,0.09,679.7
ORD-109182,2022-06-30,CUST-6518,Customer 6518,South,Furniture,Chairs,5901.72,6,0.19,1145.57
ORD-109183,2023-05-14,CUST-4203,Customer 4203,West,Office Supplies,Paper,136.25,5,0.06,27.35
ORD-109184,2022-11-16,CUST-8286,Customer 8286,West,Furniture,Chairs,2419.01,2,0.2,-166.18
ORD-109185,2022-03-24,CUST-3660,Customer 3660,East,Technology,Phones,13010.39,4,0.1,1654.64
ORD-109186,2022-10-30,CUST-8192,Customer 8192,South,Office Supplies,Storage,687.46,3,0.09,184.71
ORD-109187,2022-09-19,CUST-6911,Customer 6911,South,Technology,Phones,795.69,1,0.12,112.52
ORD-109188,2022-07-19,CUST-2724,Customer 2724,North,Furniture,Chairs,3201.31,5,0.03,627.42
ORD-109189,2022-08-28,CUST-9299,Customer 9299,East,Technology,Phones,7571.07,4,0.12,17.25
ORD-109190,2023-11-23,CUST-9222,Customer 9222,North,Office Supplies,Paper,212.5,1,0.14,2.72
ORD-109191,2023-11-14,CUST-9809,Customer 9809,South,Office Supplies,Storage,948.17,7,0.07,204.44
ORD-109192,2022-10-22,CUST-3993,Customer 3993,North,Furniture,Tables,1321.8,4,0.22,86.6
ORD-109193,2023-05-27,CUST-4741,Customer 4741,North,Office Supplies,Storage,963.31,4,0.0,229.83
ORD-109194,2023-11-20,CUST-8864,Customer 8864,West,Technology,Phones,11755.97,7,0.12,1094.5
ORD-109195,2023-01-31,CUST-6368,Customer 6368,South,Furniture,Chairs,1010.43,2,0.13,221.79
ORD-109196,2022-05-18,CUST-4821,Customer 4821,North,Office Supplies,Binders,1304.58,7,0.26,-137.19
